ID,ROW,COL,SCENE,LAT,LON,LSAT_ROW,LSAT_COL,REF_CODE,REF_CLASS,REF_NOTE,CONFIDENCE,INCLUSION,D_LAST_F,D_FIRST_NF,D_CLEAR,D_EXPAND,D_CHANGE,D_EVENT,ASSESSOR,REVIEWED,FINAL_CODE,FINAL_CLAS,REV_NOTE,Stratum,Fusion,MCCDC,TERRAI,REF_CODE_P
184,5055,5666,P232R066,-8.188541667,-63.35319428,1873,4651,4,NF,Pixel is in a river on a sandbar,3, ,0,0,0,0,0,0,estelste, ,4,NF, ,4,4,4,0,4
185,4261,9602,P227R065,-6.534375,-54.86369943,1004,6092,0,F,Road visible,3, ,0,0,0,0,0,0,estelste,xjtang,0,F, ,5,0,0,0,0
188,122,792,P007R059,2.088541666,-72.90989223,1861,6757,4,NF, ,3,Edge,0,0,0,0,0,0,estelste, ,4,NF, ,4,0,4,0,4
189,351,848,P007R059,1.611458333,-72.7735728,3619,7265,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
190,5584,5952,P232R066,-9.290625,-62.93705749,5934,6178,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
191,5572,5985,P232R066,-9.265625,-62.86291255,5842,6450,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
192,5517,5933,P232R066,-9.151041667,-62.95226533,5419,6122,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
195,4368,9753,P227R065,-6.757291667,-54.57179179,1831,7165,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
196,640,190,P007R059,1.009375,-74.12712759,5842,2245,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
197,5445,6009,P232R066,-9.001041667,-62.76563598,4867,6806,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
198,320,469,P007R059,1.676041666,-73.56584811,3384,4325,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
199,5090,5426,P232R066,-8.261458334,-63.87009266,2145,2754,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
501,673,611,P007R059,0.940625,-73.24841233,6094,5505,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
502,4485,9291,P227R065,-7.001041667,-55.56953838,2714,3485,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
505,5591,5705,P232R066,-9.305208334,-63.46112521,5989,4260,4,NF, ,3, ,0,0,0,0,0,0,estelste, ,4,NF, ,4,4,4,0,4
507,5084,5848,P232R066,-8.248958334,-62.9797134,2095,6022,0,F, ,3, ,0,0,0,0,0,0,estelste,xjtang,0,F, ,0,0,0,0,0
508,492,314,P007R059,1.317708333,-73.87682842,4705,3173,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
509,620,576,P007R059,1.051041666,-73.32379499,5687,5225,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
511,4279,9702,P227R065,-6.571875,-54.65811321,1145,6850,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
512,772,748,P007R059,0.734375,-72.95911786,6854,6579,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
513,4872,9418,P227R065,-7.807291667,-55.40419078,5689,4083,0,F, ,3,Edge,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
514,414,749,P007R059,1.480208333,-72.975393,4104,6516,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
515,4909,9685,P227R065,-7.884375,-54.85290452,5982,6109,0,F, ,3,Edge,0,0,0,0,0,0,estelste, ,0,F, ,1,0,1,0,0
518,594,349,P007R059,1.105208333,-73.79810419,5488,3465,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
522,476,744,P007R059,1.351041666,-72.98174713,4580,6493,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
524,4922,9124,P227R065,-7.911458334,-56.03648268,6065,1758,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
527,4362,9472,P227R065,-6.744791667,-55.15987895,1775,4997,4,NF, ,3, ,0,0,0,0,0,0,estelste, ,4,NF, ,1,4,1,0,4
535,5110,5891,P232R066,-8.303125,-62.89784225,2295,6323,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
537,662,795,P007R059,0.963541666,-72.86551166,6009,6926,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
538,4951,9586,P227R065,-7.971875,-55.07283423,6300,5299,4,NF, ,3,Edge,0,0,0,0,0,0,estelste,xjtang,4,NF, ,4,4,4,0,4
539,4931,5376,P232R066,-7.930208334,-63.92276064,924,2557,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
545,5548,5897,P232R066,-9.215625,-63.0397188,5657,5802,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
548,4388,9671,P227R065,-6.798958334,-54.74855207,1981,6512,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
549,5710,5997,P232R066,-9.553125,-62.88985577,6901,6351,0,F, ,3,Edge,0,0,0,0,0,0,estelste, ,0,F, ,5,0,0,0,0
551,5437,5716,P232R066,-8.984375,-63.3807456,4806,4553,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
554,5111,6045,P232R066,-8.305208334,-62.57394238,2303,7512,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
555,5469,5844,P232R066,-9.051041667,-63.12242149,5051,5499,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
557,5185,5739,P232R066,-8.459375,-63.24326869,2871,5055,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
558,4309,9230,P227R065,-6.634375,-55.65497802,1362,3174,4,NF, ,3, ,0,0,0,0,0,0,estelste,xjtang,4,NF, ,2,4,1,1,4
559,32,324,P007R059,2.276041666,-73.89475472,1174,3104,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
560,5503,5578,P232R066,-9.121875,-63.69616805,5314,3398,4,NF, ,3, ,0,0,0,0,0,0,estelste, ,4,NF, ,1,4,1,0,4
563,5415,5566,P232R066,-8.938541667,-63.68909261,4639,3422,0,F, ,3,Edge,0,0,0,0,0,0,estelste, ,0,F, ,4,4,0,0,0
564,5259,5986,P232R066,-8.613541667,-62.74836308,3439,6871,0,F,River,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
565,5347,5658,P232R066,-8.796875,-63.47058028,4115,4223,4,NF, ,3, ,0,0,0,0,0,0,estelste, ,4,NF, ,4,4,4,0,4
569,4555,9432,P227R065,-7.146875,-55.29104294,3256,4508,4,NF, ,3,Edge,0,0,0,0,0,0,estelste, ,4,NF, ,4,4,4,0,4
570,535,361,P007R059,1.228125,-73.77632268,5035,3546,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
572,4640,9754,P227R065,-7.323958334,-54.6363911,3919,6916,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
573,4666,9468,P227R065,-7.378125,-55.24386298,4109,4679,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
578,150,729,P007R059,2.030208333,-73.03855552,2077,6280,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
579,5302,5581,P232R066,-8.703125,-63.61688299,3771,3686,0,F,River,3, ,0,0,0,0,0,0,estelste, ,0,F, ,4,4,0,0,0
580,5047,6033,P232R066,-8.171875,-62.57811876,1812,7497,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
581,5413,5737,P232R066,-8.934375,-63.32773879,4621,4747,4,NF,River flooding,3,Edge,0,0,0,0,0,0,estelste,xjtang,4,NF, ,4,4,4,0,4
583,5276,5687,P232R066,-8.648958334,-63.3843328,3570,4538,4,NF, ,3,Edge,0,0,0,0,0,0,estelste, ,4,NF, ,4,4,0,0,4
584,4465,9371,P227R065,-6.959375,-55.39668715,2563,4122,0,F, ,3,Edge,0,0,0,0,0,0,estelste, ,0,F, ,1,0,0,1,0
588,4956,6011,P232R066,-7.982291667,-62.59502262,1113,7435,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
591,4983,5680,P232R066,-8.038541667,-63.30009746,1320,4845,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
592,724,563,P007R059,0.834375,-73.34631877,6486,5142,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
594,369,143,P007R059,1.573958333,-74.24155282,3761,1820,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
595,4495,9082,P227R065,-7.021875,-56.01073064,2787,1860,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
596,5598,6067,P232R066,-9.319791667,-62.69951901,6042,7048,0,F,nice example,3,Edge,0,0,0,0,0,0,estelste, ,0,F, ,4,4,0,0,0
598,5597,5647,P232R066,-9.317708334,-63.58584427,6035,3803,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
701,224,725,P007R059,1.876041666,-73.04019176,2645,6274,0,F, ,3,Full,0,0,0,0,0,0,xjtang,estelste,0,F, ,0,0,0,0,0
702,723,87,P007R059,0.836458333,-74.33813001,6479,1462,0,F, ,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
709,4785,9792,P227R065,-7.626041667,-54.59432738,5034,7065,0,F,topo,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
710,5300,6093,P232R066,-8.698958334,-62.53709526,3754,7645,0,F,some sign of degragation in the area,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
713,4746,9178,P227R065,-7.544791667,-55.87435623,4715,2357,0,F,clsoe to an very old change,3,Near,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
714,5448,5477,P232R066,-9.007291667,-63.88889239,4894,2691,0,F,forest patch surrounded by ag fields,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
716,5219,5475,P232R066,-8.530208334,-63.81109976,3135,2972,0,F,some sign of old degragation near by,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
719,5482,5737,P232R066,-9.078125,-63.35292627,5151,4655,4,NF, ,3,Full,0,0,0,0,0,0,xjtang, ,4,NF, ,4,4,4,0,4
720,5153,5821,P232R066,-8.392708334,-63.05968648,2625,5729,0,F, ,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
721,383,717,P007R059,1.544791666,-73.04425588,3866,6261,0,F, ,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
727,302,720,P007R059,1.713541666,-73.04412215,3244,6261,0,F, ,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
729,87,359,P007R059,2.161458333,-73.81606083,1596,3396,4,NF, ,3,Full,0,0,0,0,0,0,xjtang, ,4,NF, ,4,4,4,0,4
730,324,627,P007R059,1.667708333,-73.23622965,3414,5548,0,F,near river,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
731,5162,5411,P232R066,-8.411458334,-63.92618938,2698,2549,0,F,near nf,3,Near,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
732,4930,9551,P227R065,-7.928125,-55.14058219,6138,5050,0,F,close to a big ag field,3,Near,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
737,748,525,P007R059,0.784375,-73.42458863,6670,4851,0,F, ,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
738,5240,5522,P232R066,-8.573958334,-63.71940414,3295,3309,4,NF,water,3,Full,0,0,0,0,0,0,xjtang, ,4,NF, ,4,4,4,0,4
740,5416,5893,P232R066,-8.940625,-62.99982785,4644,5948,0,F,"a road or other linear feature in the middle, mostly forest",3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
743,5447,5915,P232R066,-9.005208334,-62.96463646,4882,6077,0,F, ,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
744,4387,9798,P227R065,-6.796875,-54.48185877,1978,7496,0,F, ,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
747,121,716,P007R059,2.090625,-73.06842775,1854,6169,0,F, ,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
748,4286,9318,P227R065,-6.586458334,-55.46503294,1187,3874,0,F,"stable, part forest part non forest, 80/20",3,Edge,0,0,0,0,0,0,xjtang, ,0,F, ,5,0,0,0,0
749,5373,5686,P232R066,-8.851041667,-63.42085945,4315,4405,4,NF,seasonally flooded,3,Full,0,0,0,0,0,0,xjtang, ,4,NF, ,4,4,4,0,4
750,5572,5621,P232R066,-9.265625,-63.63127105,5844,3636,0,F,near  ag atripe,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
752,4349,9129,P227R065,-6.717708334,-55.87632485,1667,2357,0,F, ,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
756,4894,9304,P227R065,-7.853125,-55.65003449,5854,3179,0,F,topo,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
761,5241,5750,P232R066,-8.576041667,-63.23938239,3301,5070,4,NF,narrow stripe of ag,3,Edge,0,0,0,0,0,0,xjtang, ,4,NF, ,4,4,0,0,4
762,4808,9146,P227R065,-7.673958334,-55.95845583,5191,2047,4,NF,near th edge of the field,3,Full,0,0,0,0,0,0,xjtang, ,4,NF, ,4,4,4,0,4
763,5271,5668,P232R066,-8.638541667,-63.42261858,3532,4398,0,F,very close to ag field,3,Near,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
764,4460,9595,P227R065,-6.948958334,-54.92533871,2531,5858,0,F, ,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
600,550,462,P007R059,1.196875,-73.56500844,5150,4330,0,F, ,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
602,4900,5535,P232R066,-7.865625,-63.5783698,684,3822,0,F, ,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
603,4434,9397,P227R065,-6.894791667,-55.33454008,2326,4352,0,F,"stable ,close to change",3,Edge,0,0,0,0,0,0,xjtang,estelste,0,F, ,5,0,0,0,0
605,4304,9726,P227R065,-6.623958334,-54.61352449,1338,7013,0,F, ,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
606,5282,5805,P232R066,-8.661458334,-63.1377685,3615,5442,0,F, ,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
607,565,664,P007R059,1.165625,-73.14326067,5264,5894,0,F,"time seires signal wild in 2015 but no visible change, could have been cloud",3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
608,682,256,P007R059,0.921875,-73.98770177,6164,2762,0,F, ,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
611,4963,5526,P232R066,-7.996875,-63.61759761,1168,3679,4,NF,small field,3,Edge,0,0,0,0,0,0,xjtang, ,4,NF, ,5,0,0,0,4
612,5629,5723,P232R066,-9.384375,-63.43754761,6280,4346,4,NF, ,3,Full,0,0,0,0,0,0,xjtang, ,4,NF, ,4,4,4,0,4
613,492,763,P007R059,1.317708333,-72.94116432,4703,6644,4,NF, ,3,Full,0,0,0,0,0,0,xjtang, ,4,NF, ,4,0,4,0,4
614,5156,6068,P232R066,-8.398958334,-62.54053966,2649,7634,0,F,near a road or stream,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
616,211,387,P007R059,1.903125,-73.74588611,2548,3657,0,F, ,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
619,5040,5998,P232R066,-8.157291667,-62.64949557,1758,7235,0,F, ,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
621,4777,9438,P227R065,-7.609375,-55.33625568,4960,4336,0,F, ,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
625,4357,9811,P227R065,-6.734375,-54.44753723,1748,7623,0,F,near edge of scene,3,Full,0,0,0,0,0,0,xjtang,estelste,0,F, ,0,0,0,0,0
627,4827,9683,P227R065,-7.713541667,-54.8347133,5352,6179,0,F,not far away from a big change,3,Full,0,0,0,0,0,0,xjtang,estelste,0,F, ,0,0,0,0,0
630,4878,9785,P227R065,-7.819791667,-54.63408946,5748,6915,0,F,near river,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
634,4770,9370,P227R065,-7.594791667,-55.47729633,4904,3817,4,NF,"clearly changed in the image, the time series signal not so much. changed again in 2014",3,Full,0,0,0,0,0,0,xjtang, ,4,NF, ,1,4,0,1,4
636,5352,6019,P232R066,-8.807291667,-62.71131008,4153,7006,0,F, ,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
641,279,831,P007R059,1.761458333,-72.81461589,3066,7112,0,F, ,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
646,4617,9255,P227R065,-7.276041667,-55.6785606,3727,3080,0,F, ,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
648,4526,9347,P227R065,-7.086458334,-55.46221067,3031,3879,4,NF, ,3,Full,0,0,0,0,0,0,xjtang, ,4,NF, ,4,4,4,0,4
649,5359,5982,P232R066,-8.821875,-62.79179145,4207,6711,0,F,on a river,3,Edge,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
650,5011,5301,P232R066,-8.096875,-64.10676682,1540,1883,0,F,on the edge of scene lack observation,3,Near,0,0,0,0,0,0,xjtang,estelste,0,F, ,0,0,0,0,0
651,115,670,P007R059,2.103125,-73.16490934,1808,5811,0,F, ,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
652,4262,9357,P227R065,-6.536458334,-55.37768425,1004,4197,0,F,forest near ag fields,3,Near,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
654,5491,5929,P232R066,-9.096875,-62.95114737,5220,6127,0,F,near river,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
655,628,61,P007R059,1.034375,-74.39649832,5750,1246,0,F, ,3,Full,0,0,0,0,0,0,xjtang,estelste,0,F, ,0,0,0,0,0
656,4480,9454,P227R065,-6.990625,-55.22617199,2680,4750,4,NF, ,3,Full,0,0,0,0,0,0,xjtang, ,4,NF, ,4,4,4,0,4
659,4719,9029,P227R065,-7.488541667,-56.18020573,4506,1233,0,F,"forest, near river",3,Near,0,0,0,0,0,0,xjtang,estelste,0,F, ,0,0,0,0,0
660,4624,9030,P227R065,-7.290625,-56.15294251,3776,1334,0,F,near scene edge,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
661,5148,5439,P232R066,-8.382291667,-63.86242279,2590,2783,0,F,near ag field,3,Near,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
662,5342,5711,P232R066,-8.786458334,-63.3570678,4076,4639,4,NF,"water body, seasonally green",3,Full,0,0,0,0,0,0,xjtang,estelste,4,NF, ,4,4,4,0,4
663,402,787,P007R059,1.505208333,-72.89702875,4012,6807,0,F,forest near river,3,Near,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
664,5561,5440,P232R066,-9.242708334,-64.00916785,5762,2253,0,F, ,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
665,4591,9616,P227R065,-7.221875,-54.91376812,3538,5897,0,F,on a river,3,Edge,0,0,0,0,0,0,xjtang, ,0,F, ,4,0,4,0,0
670,5357,5738,P232R066,-8.817708334,-63.30549609,4191,4828,4,NF,"water body, seasonally green",3,Full,0,0,0,0,0,0,xjtang, ,4,NF, ,4,4,4,0,4
676,4424,9605,P227R065,-6.873958334,-54.89564014,2255,5969,0,F, ,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
677,4887,9462,P227R065,-7.838541667,-55.31581139,5805,4407,0,F, ,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
678,4592,9315,P227R065,-7.223958334,-55.54612199,3536,3568,4,NF,near edge,3,Full,0,0,0,0,0,0,xjtang, ,4,NF, ,4,4,4,0,4
679,702,702,P007R059,0.880208333,-73.05757923,6316,6213,0,F, ,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
680,552,192,P007R059,1.192708333,-74.12751876,5166,2243,0,F, ,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
681,4336,9529,P227R065,-6.690625,-55.03417277,1577,5461,4,NF,looks like just changed before 2012,3,Full,0,0,0,0,0,0,xjtang, ,4,NF, ,1,1,4,0,4
682,5472,5592,P232R066,-9.057291667,-63.6551474,5076,3548,0,F, ,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
684,5653,5942,P232R066,-9.434375,-62.98421646,6464,6005,0,F, ,3,Full,0,0,0,0,0,0,xjtang,estelste,0,F, ,0,0,0,0,0
685,4983,5774,P232R066,-8.038541667,-63.10232082,1320,5572,0,F, ,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
687,252,184,P007R059,1.817708333,-74.16544471,2863,2102,4,NF, ,3,Full,0,0,0,0,0,0,xjtang, ,4,NF, ,4,4,4,0,4
688,4752,9387,P227R065,-7.557291667,-55.43674023,4767,3967,0,F,near ag field,3,Near,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
691,806,406,P007R059,0.663541666,-73.67056526,7116,3939,0,F, ,3,Full,0,0,0,0,0,0,xjtang,estelste,0,F, ,0,0,0,0,0
693,4306,9835,P227R065,-6.628125,-54.38537454,1358,7855,0,F,close to scene edge,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
694,4601,9040,P227R065,-7.242708334,-56.12595386,3600,1434,0,F, ,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
696,5441,5780,P232R066,-8.992708334,-63.24721114,4836,5042,4,NF,"river, width change seasonally",3,Edge,0,0,0,0,0,0,xjtang, ,4,NF, ,4,4,4,0,4
697,5409,5800,P232R066,-8.926041667,-63.19343248,4590,5239,0,F, ,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
203,134,543,P007R059,2.063541666,-73.42782565,1955,4836,0,F, ,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
206,5286,5543,P232R066,-8.669791667,-63.69131046,3648,3413,4,NF,"narrow filed, close to forest",3,Full,0,0,0,0,0,0,xjtang, ,4,NF, ,4,4,4,0,4
209,788,502,P007R059,0.701041666,-73.47112451,6977,4679,0,F, ,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
210,4504,9186,P227R065,-7.040625,-55.79467856,2858,2655,4,NF,some green in it,3,Full,0,0,0,0,0,0,xjtang,bullocke,4,NF, ,4,4,4,0,4
211,736,619,P007R059,0.809375,-73.22918136,6578,5576,0,F, ,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
213,4991,5435,P232R066,-8.055208334,-63.81820356,1384,2942,0,F,close to a ag field,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
215,5652,5730,P232R066,-9.432291667,-63.43155582,6457,4368,4,NF,in a ag field close to a patch that is still forest,3,Full,0,0,0,0,0,0,xjtang, ,4,NF, ,1,4,4,1,4
216,5458,5542,P232R066,-9.028125,-63.7554639,4969,3180,0,F,stable forest surrounded by ag fields,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
217,747,89,P007R059,0.786458333,-74.33304414,6663,1481,0,F,a change 4 pixles away from this sample pixel,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
221,742,721,P007R059,0.796875,-73.01643685,6623,6366,0,F,not far away from a river,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
223,5343,5378,P232R066,-8.788541667,-64.05941605,4089,2064,0,F,"mostly forest, 10% nonforest",3,Edge,0,0,0,0,0,0,xjtang,bullocke,0,F, ,5,0,0,0,0
224,4607,9664,P227R065,-7.255208334,-54.8170189,3662,6252,0,F,have some topography,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
229,88,704,P007R059,2.159375,-73.09669882,1601,6064,0,F,pixel is forest small ag fields in surrounding area,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
230,4596,9057,P227R065,-7.232291667,-56.08895732,3562,1570,0,F,near a ag field,3,Near,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
233,792,308,P007R059,0.692708333,-73.87519074,7008,3180,0,F, ,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
238,5630,5521,P232R066,-9.386458334,-63.86447332,6291,2784,0,F,3 pixle away from a ag field,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
240,4585,9371,P227R065,-7.209375,-55.42673543,3484,4008,4,NF,very close to edge but mostly in the nf area,3,Full,0,0,0,0,0,0,xjtang,bullocke,4,NF, ,5,0,0,0,4
241,5155,5857,P232R066,-8.396875,-62.98455054,2640,6004,0,F,forest near river,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
242,5626,5631,P232R066,-9.378125,-63.63066745,6258,3639,0,F,2 pixel away from a ag field,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
245,324,623,P007R059,1.667708333,-73.24456652,3414,5517,0,F,"on a river, 85% forest",3,Edge,0,0,0,0,0,0,xjtang, ,0,F, ,4,0,4,0,0
247,5645,5980,P232R066,-9.417708334,-62.90092661,6402,6310,0,F,pure forest in the middle of nowhere,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
248,4821,9590,P227R065,-7.701041667,-55.02860769,5303,5466,4,NF,big old change,3,Full,0,0,0,0,0,0,xjtang,bullocke,4,NF, ,4,4,4,0,4
253,5575,6095,P232R066,-9.271875,-62.63183126,5865,7296,4,NF,in the middle of ag fields,3,Full,0,0,0,0,0,0,xjtang, ,4,NF, ,4,4,4,0,4
254,4276,9822,P227R065,-6.565625,-54.40577621,1127,7781,0,F,"forest with some pattern, could be stream underneath or topo",3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
255,5437,5483,P232R066,-8.984375,-63.87219184,4809,2752,4,NF,on the edge of a ag field,3,Edge,0,0,0,0,0,0,xjtang, ,4,NF, ,4,4,4,0,4
257,4382,9510,P227R065,-6.786458334,-55.08491271,1930,5273,4,NF,"sample pixel is all non-forest, but very close to forest",3,Full,0,0,0,0,0,0,xjtang, ,4,NF, ,1,4,4,1,4
